MSA_ID,Metro Area,OCC_CODE,Job Group,Total Employment
41860,"San Francisco-Oakland-Hayward, CA",47-2071,"Paving, Surfacing, and Tamping Equipment Operators",290
41860,"San Francisco-Oakland-Hayward, CA",47-2072,Pile Driver Operators,200
41860,"San Francisco-Oakland-Hayward, CA",47-2073,Operating Engineers and Other Construction Equipment Operators,3890
41860,"San Francisco-Oakland-Hayward, CA",47-2081,Drywall and Ceiling Tile Installers,3280
41860,"San Francisco-Oakland-Hayward, CA",47-2082,Tapers,660
41860,"San Francisco-Oakland-Hayward, CA",47-2111,Electricians,11550
41860,"San Francisco-Oakland-Hayward, CA",47-2121,Glaziers,1020
41860,"San Francisco-Oakland-Hayward, CA",47-2131,"Insulation Workers, Floor, Ceiling, and Wall",200
41860,"San Francisco-Oakland-Hayward, CA",47-2141,"Painters, Construction and Maintenance",6410
41860,"San Francisco-Oakland-Hayward, CA",47-2151,Pipelayers,
41860,"San Francisco-Oakland-Hayward, CA",47-2152,"Plumbers, Pipefitters, and Steamfitters",8010
41860,"San Francisco-Oakland-Hayward, CA",47-2161,Plasterers and Stucco Masons,1040
41860,"San Francisco-Oakland-Hayward, CA",47-2171,Reinforcing Iron and Rebar Workers,180
41860,"San Francisco-Oakland-Hayward, CA",47-2181,Roofers,2730
41860,"San Francisco-Oakland-Hayward, CA",47-2211,Sheet Metal Workers,1390
41860,"San Francisco-Oakland-Hayward, CA",47-2221,Structural Iron and Steel Workers,1360
41860,"San Francisco-Oakland-Hayward, CA",47-2231,Solar Photovoltaic Installers,
41860,"San Francisco-Oakland-Hayward, CA",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",320
41860,"San Francisco-Oakland-Hayward, CA",47-3012,Helpers--Carpenters,770
41860,"San Francisco-Oakland-Hayward, CA",47-3013,Helpers--Electricians,220
41860,"San Francisco-Oakland-Hayward, CA",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",310
41860,"San Francisco-Oakland-Hayward, CA",47-3016,Helpers--Roofers,
41860,"San Francisco-Oakland-Hayward, CA",47-3019,"Helpers, Construction Trades, All Other",150
41860,"San Francisco-Oakland-Hayward, CA",47-4011,Construction and Building Inspectors,1510
41860,"San Francisco-Oakland-Hayward, CA",47-4021,Elevator and Escalator Installers and Repairers,700
41860,"San Francisco-Oakland-Hayward, CA",47-4031,Fence Erectors,520
41860,"San Francisco-Oakland-Hayward, CA",47-4041,Hazardous Materials Removal Workers,1700
41860,"San Francisco-Oakland-Hayward, CA",47-4051,Highway Maintenance Workers,700
41860,"San Francisco-Oakland-Hayward, CA",47-4090,Miscellaneous Construction and Related Workers,230
41860,"San Francisco-Oakland-Hayward, CA",47-5012,"Rotary Drill Operators, Oil and Gas",150
41860,"San Francisco-Oakland-Hayward, CA",47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",160
41860,"San Francisco-Oakland-Hayward, CA",47-5081,Helpers--Extraction Workers,
41860,"San Francisco-Oakland-Hayward, CA",47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",140
41860,"San Francisco-Oakland-Hayward, CA",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",5520
41860,"San Francisco-Oakland-Hayward, CA",49-2011,"Computer, Automated Teller, and Office Machine Repairers",2000
41860,"San Francisco-Oakland-Hayward, CA",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",360
41860,"San Francisco-Oakland-Hayward, CA",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",2260
41860,"San Francisco-Oakland-Hayward, CA",49-2091,Avionics Technicians,390
41860,"San Francisco-Oakland-Hayward, CA",49-2092,"Electric Motor, Power Tool, and Related Repairers",120
41860,"San Francisco-Oakland-Hayward, CA",49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",
41860,"San Francisco-Oakland-Hayward, CA",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",500
41860,"San Francisco-Oakland-Hayward, CA",49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",290
41860,"San Francisco-Oakland-Hayward, CA",49-2097,Audiovisual Equipment Installers and Repairers,
41860,"San Francisco-Oakland-Hayward, CA",49-2098,Security and Fire Alarm Systems Installers,1090
41860,"San Francisco-Oakland-Hayward, CA",49-3021,Automotive Body and Related Repairers,1970
41860,"San Francisco-Oakland-Hayward, CA",49-3022,Automotive Glass Installers and Repairers,
41860,"San Francisco-Oakland-Hayward, CA",49-3023,Automotive Service Technicians and Mechanics,8550
41860,"San Francisco-Oakland-Hayward, CA",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,2570
41860,"San Francisco-Oakland-Hayward, CA",49-3041,Farm Equipment Mechanics and Service Technicians,
41860,"San Francisco-Oakland-Hayward, CA",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",1820
41860,"San Francisco-Oakland-Hayward, CA",49-3051,Motorboat Mechanics and Service Technicians,
41860,"San Francisco-Oakland-Hayward, CA",49-3052,Motorcycle Mechanics,110
41860,"San Francisco-Oakland-Hayward, CA",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,100
41860,"San Francisco-Oakland-Hayward, CA",49-3091,Bicycle Repairers,1290
41860,"San Francisco-Oakland-Hayward, CA",49-3092,Recreational Vehicle Service Technicians,110
41860,"San Francisco-Oakland-Hayward, CA",49-3093,Tire Repairers and Changers,1270
41860,"San Francisco-Oakland-Hayward, CA",49-9011,Mechanical Door Repairers,280
41860,"San Francisco-Oakland-Hayward, CA",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",450
41860,"San Francisco-Oakland-Hayward, CA",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3340
41860,"San Francisco-Oakland-Hayward, CA",49-9031,Home Appliance Repairers,
41860,"San Francisco-Oakland-Hayward, CA",49-9041,Industrial Machinery Mechanics,2340
41860,"San Francisco-Oakland-Hayward, CA",49-9043,"Maintenance Workers, Machinery",670
41860,"San Francisco-Oakland-Hayward, CA",49-9044,Millwrights,690
41860,"San Francisco-Oakland-Hayward, CA",49-9051,Electrical Power-Line Installers and Repairers,740
41860,"San Francisco-Oakland-Hayward, CA",49-9052,Telecommunications Line Installers and Repairers,1810
41860,"San Francisco-Oakland-Hayward, CA",49-9062,Medical Equipment Repairers,440
41860,"San Francisco-Oakland-Hayward, CA",49-9069,"Precision Instrument and Equipment Repairers, All Other",
41860,"San Francisco-Oakland-Hayward, CA",49-9071,"Maintenance and Repair Workers, General",19080
41860,"San Francisco-Oakland-Hayward, CA",49-9081,Wind Turbine Service Technicians,
41860,"San Francisco-Oakland-Hayward, CA",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",400
41860,"San Francisco-Oakland-Hayward, CA",49-9094,Locksmiths and Safe Repairers,140
41860,"San Francisco-Oakland-Hayward, CA",49-9096,Riggers,60
41860,"San Francisco-Oakland-Hayward, CA",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",1290
41860,"San Francisco-Oakland-Hayward, CA",49-9099,"Installation, Maintenance, and Repair Workers, All Other",2910
41860,"San Francisco-Oakland-Hayward, CA",51-1011,First-Line Supervisors of Production and Operating Workers,5460
41860,"San Francisco-Oakland-Hayward, CA",51-2021,"Coil Winders, Tapers, and Finishers",50
41860,"San Francisco-Oakland-Hayward, CA",51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",5370
41860,"San Francisco-Oakland-Hayward, CA",51-2041,Structural Metal Fabricators and Fitters,600
41860,"San Francisco-Oakland-Hayward, CA",51-2051,Fiberglass Laminators and Fabricators,
41860,"San Francisco-Oakland-Hayward, CA",51-2090,Miscellaneous Assemblers and Fabricators,17220
41860,"San Francisco-Oakland-Hayward, CA",51-3011,Bakers,4700
41860,"San Francisco-Oakland-Hayward, CA",51-3021,Butchers and Meat Cutters,2230
41860,"San Francisco-Oakland-Hayward, CA",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",1280
41860,"San Francisco-Oakland-Hayward, CA",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",130
41860,"San Francisco-Oakland-Hayward, CA",51-3092,Food Batchmakers,1560
41860,"San Francisco-Oakland-Hayward, CA",51-3093,Food Cooking Machine Operators and Tenders,
41860,"San Francisco-Oakland-Hayward, CA",51-3099,"Food Processing Workers, All Other",880
41860,"San Francisco-Oakland-Hayward, CA",51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",350
41860,"San Francisco-Oakland-Hayward, CA",51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",190
41860,"San Francisco-Oakland-Hayward, CA",51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",
41860,"San Francisco-Oakland-Hayward, CA",51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",870
41860,"San Francisco-Oakland-Hayward, CA",51-4032,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",
41860,"San Francisco-Oakland-Hayward, CA",51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",550
41860,"San Francisco-Oakland-Hayward, CA",51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",110
41860,"San Francisco-Oakland-Hayward, CA",51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",140
41860,"San Francisco-Oakland-Hayward, CA",51-4041,Machinists,3370
41860,"San Francisco-Oakland-Hayward, CA",51-4051,Metal-Refining Furnace Operators and Tenders,30
41860,"San Francisco-Oakland-Hayward, CA",51-4052,"Pourers and Casters, Metal",80
41860,"San Francisco-Oakland-Hayward, CA",51-4071,Foundry Mold and Coremakers,80
41860,"San Francisco-Oakland-Hayward, CA",51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",370
41860,"San Francisco-Oakland-Hayward, CA",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",370
41860,"San Francisco-Oakland-Hayward, CA",51-4111,Tool and Die Makers,230
41860,"San Francisco-Oakland-Hayward, CA",51-4121,"Welders, Cutters, Solderers, and Brazers",2350
41860,"San Francisco-Oakland-Hayward, CA",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",260
41860,"San Francisco-Oakland-Hayward, CA",51-4192,"Layout Workers, Metal and Plastic",30
41860,"San Francisco-Oakland-Hayward, CA",51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",
41860,"San Francisco-Oakland-Hayward, CA",51-4194,"Tool Grinders, Filers, and Sharpeners",160
41860,"San Francisco-Oakland-Hayward, CA",51-4199,"Metal Workers and Plastic Workers, All Other",250
41860,"San Francisco-Oakland-Hayward, CA",51-5111,Prepress Technicians and Workers,220
41860,"San Francisco-Oakland-Hayward, CA",51-5112,Printing Press Operators,1310
41860,"San Francisco-Oakland-Hayward, CA",51-5113,Print Binding and Finishing Workers,490
41860,"San Francisco-Oakland-Hayward, CA",51-6011,Laundry and Dry-Cleaning Workers,2600
41860,"San Francisco-Oakland-Hayward, CA",51-6021,"Pressers, Textile, Garment, and Related Materials",830
41860,"San Francisco-Oakland-Hayward, CA",51-6031,Sewing Machine Operators,1510
41860,"San Francisco-Oakland-Hayward, CA",51-6041,Shoe and Leather Workers and Repairers,
41860,"San Francisco-Oakland-Hayward, CA",51-6051,"Sewers, Hand",
41860,"San Francisco-Oakland-Hayward, CA",51-6052,"Tailors, Dressmakers, and Custom Sewers",
41860,"San Francisco-Oakland-Hayward, CA",51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,
41860,"San Francisco-Oakland-Hayward, CA",51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",90
41860,"San Francisco-Oakland-Hayward, CA",51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",
41860,"San Francisco-Oakland-Hayward, CA",51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",
41860,"San Francisco-Oakland-Hayward, CA",51-6092,Fabric and Apparel Patternmakers,50
41860,"San Francisco-Oakland-Hayward, CA",51-6093,Upholsterers,290
41860,"San Francisco-Oakland-Hayward, CA",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",150
41860,"San Francisco-Oakland-Hayward, CA",51-7011,Cabinetmakers and Bench Carpenters,870
41860,"San Francisco-Oakland-Hayward, CA",51-7021,Furniture Finishers,130
41860,"San Francisco-Oakland-Hayward, CA",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",100
41860,"San Francisco-Oakland-Hayward, CA",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",310
41860,"San Francisco-Oakland-Hayward, CA",51-8013,Power Plant Operators,340
41860,"San Francisco-Oakland-Hayward, CA",51-8021,Stationary Engineers and Boiler Operators,780
41860,"San Francisco-Oakland-Hayward, CA",51-8031,Water and Wastewater Treatment Plant and System Operators,1030
41860,"San Francisco-Oakland-Hayward, CA",51-8091,Chemical Plant and System Operators,520
41860,"San Francisco-Oakland-Hayward, CA",51-8092,Gas Plant Operators,170
41860,"San Francisco-Oakland-Hayward, CA",51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",2250
41860,"San Francisco-Oakland-Hayward, CA",51-8099,"Plant and System Operators, All Other",80
41860,"San Francisco-Oakland-Hayward, CA",51-9011,Chemical Equipment Operators and Tenders,390
41860,"San Francisco-Oakland-Hayward, CA",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",660
41860,"San Francisco-Oakland-Hayward, CA",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",190
41860,"San Francisco-Oakland-Hayward, CA",51-9022,"Grinding and Polishing Workers, Hand",390
41860,"San Francisco-Oakland-Hayward, CA",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",1380
41860,"San Francisco-Oakland-Hayward, CA",51-9031,"Cutters and Trimmers, Hand",110
41860,"San Francisco-Oakland-Hayward, CA",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",460
41860,"San Francisco-Oakland-Hayward, CA",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",410
41860,"San Francisco-Oakland-Hayward, CA",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",6330
41860,"San Francisco-Oakland-Hayward, CA",51-9071,Jewelers and Precious Stone and Metal Workers,550
41860,"San Francisco-Oakland-Hayward, CA",51-9081,Dental Laboratory Technicians,320
41860,"San Francisco-Oakland-Hayward, CA",51-9082,Medical Appliance Technicians,170
41860,"San Francisco-Oakland-Hayward, CA",51-9083,Ophthalmic Laboratory Technicians,180
41860,"San Francisco-Oakland-Hayward, CA",51-9111,Packaging and Filling Machine Operators and Tenders,4150
41860,"San Francisco-Oakland-Hayward, CA",51-9123,"Painting, Coating, and Decorating Workers",
41860,"San Francisco-Oakland-Hayward, CA",51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",1480
41860,"San Francisco-Oakland-Hayward, CA",51-9141,Semiconductor Processing Technicians,
41860,"San Francisco-Oakland-Hayward, CA",51-9151,Photographic Process Workers and Processing Machine Operators,
41860,"San Francisco-Oakland-Hayward, CA",51-9161,Computer Numerically Controlled Tool Operators,1050
41860,"San Francisco-Oakland-Hayward, CA",51-9162,Computer Numerically Controlled Tool Programmers,180
41860,"San Francisco-Oakland-Hayward, CA",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",210
41860,"San Francisco-Oakland-Hayward, CA",51-9193,Cooling and Freezing Equipment Operators and Tenders,
41860,"San Francisco-Oakland-Hayward, CA",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",370
41860,"San Francisco-Oakland-Hayward, CA",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",410
41860,"San Francisco-Oakland-Hayward, CA",51-9198,Helpers--Production Workers,1950
41860,"San Francisco-Oakland-Hayward, CA",51-9199,"Production Workers, All Other",2270
41860,"San Francisco-Oakland-Hayward, CA",53-1041,Aircraft Cargo Handling Supervisors,110
41860,"San Francisco-Oakland-Hayward, CA",53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",6030
41860,"San Francisco-Oakland-Hayward, CA",53-2011,"Airline Pilots, Copilots, and Flight Engineers",3290
41860,"San Francisco-Oakland-Hayward, CA",53-2012,Commercial Pilots,190
41860,"San Francisco-Oakland-Hayward, CA",53-2021,Air Traffic Controllers,430
41860,"San Francisco-Oakland-Hayward, CA",53-2022,Airfield Operations Specialists,160
41860,"San Francisco-Oakland-Hayward, CA",53-2031,Flight Attendants,6370
41860,"San Francisco-Oakland-Hayward, CA",53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",
41860,"San Francisco-Oakland-Hayward, CA",53-3031,Driver/Sales Workers,6090
41860,"San Francisco-Oakland-Hayward, CA",53-3032,Heavy and Tractor-Trailer Truck Drivers,13340
41860,"San Francisco-Oakland-Hayward, CA",53-3033,Light Truck Drivers,16560
41860,"San Francisco-Oakland-Hayward, CA",53-3052,"Bus Drivers, Transit and Intercity",9010
41860,"San Francisco-Oakland-Hayward, CA",53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",13450
